Probe,GSM1402321,GSM1402322,GSM1402323,GSM1402324,GSM1402325,GSM1402326,GSM1402327,GSM1402328,GSM1402329,GSM1402330,GSM1402331,GSM1402332,GSM1402333,GSM1402334,GSM1402335,GSM1402336,GSM1402337,GSM1402338,GSM1402339,GSM1402340,GSM1402341,GSM1402342,GSM1402343,GSM1402344,GSM1402345,GSM1402346,GSM1402347,GSM1402348,GSM1402349,GSM1402350,GSM1402351,GSM1402352,GSM1402353,GSM1402354,GSM1402355,GSM1402356,GSM1402357,GSM1402358,GSM1402359,GSM1402360,GSM1402361,GSM1402362,GSM1402363,GSM1402364,GSM1402365,GSM1402366,GSM1402367,GSM1402368,GSM1402369,GSM1402370,GSM1402371,GSM1402372,GSM1402373,GSM1402374,GSM1402375,GSM1402376,GSM1402377,GSM1402378,GSM1402379,GSM1402380,GSM1402381,GSM1402382,GSM1402383,GSM1402384,GSM1402385,GSM1402386,GSM1402387,GSM1402388,GSM1402389,GSM1402390,GSM1402391,GSM1402392,GSM1402393,GSM1402394,GSM1402395,GSM1402396,GSM1402397,GSM1402398,GSM1402399,GSM1402400,GSM1402401,GSM1402402,GSM1402403,GSM1402404,GSM1402405,GSM1402406,GSM1402407,GSM1402408,GSM1402409,GSM1402410,GSM1402411,GSM1402412,GSM1402413,GSM1402414,GSM1402415,GSM1402416,GSM1402417,GSM1402418,GSM1402419,GSM1402420,GSM1402421,GSM1402422,GSM1402423,GSM1402424,GSM1402425,GSM1402426,GSM1402427,GSM1402428,GSM1402429,GSM1402430,GSM1402431,GSM1402432,GSM1402433,GSM1402434,GSM1402435
Random_progesterone_124_0911,-3.173181323,2.408923524,5.638259443,3.251071829,4.798831169,2.047393753,5.056379009,-12.88502672,-2.730279196,-0.405321656,-3.894414358,-1.37577463,-1.065819393,6.71145079,-1.606025289,2.813115725,6.320536113,-4.282717238,-0.07600748,0.723851148,-4.26495969,6.842261852,-2.104987935,-0.14074458,2.653240453,0.594943604,0.143210904,-3.966655343,-0.611842818,-1.262965698,-3.667818599,-3.427235444,-4.384674282,-2.885050299,3.067438527,1.439551605,-4.220994322,-2.998449011,6.791892579,-0.060613186,3.514752039,1.026375392,-1.195879913,-3.555796832,0.126457002,0.982461572,5.218579049,3.485707864,-1.724772144,-0.273555476,3.30811446,-1.642541561,-1.135100112,-4.507836927,-4.042947967,-6.984313941,-2.20802736,1.15791508,5.203131017,0.871661552,-2.840878568,5.774333858,-2.449308159,3.668363638,0.76908259,3.376261555,0.863098191,-5.714276574,-0.871167866,4.444539954,-0.399671947,6.583735161,3.593970552,-0.995640322,-6.532235051,-4.637003584,-8.614336636,-3.379510808,-0.45610143,-5.026613725,2.725945941,-0.1261093,-2.753720637,0.895427701,3.634461806,-6.268945255,-9.420660132,-1.036309436,3.77597046,-5.351933504,-0.788892093,4.983463934,-4.810622311,-2.18680443,1.079863656,-8.324272304,1.337214368,-0.559447002,-2.585603552,3.229568416,-4.991168669,2.893066744,3.110835416,0.472687932,-0.827899381,-7.182962134,4.985226878,0.220728128,0.908092659,-2.985398252,-1.554327644,6.319187379,-1.688851719,-9.381955644,0.756427269
Random_progesterone_124_0912,-3.305811555,2.440130578,5.6904477,3.301158405,4.995916417,1.930083411,4.996207034,-12.75614085,-2.832648989,-0.390499717,-3.846842268,-1.254622761,-0.852273795,7.109747184,-1.607211059,3.242498937,6.187183024,-4.767638364,0.098216453,1.011411621,-4.944203993,6.940301973,-2.186859469,0.338376928,2.292575957,1.129937158,0.58496116,-3.890946131,-0.516371251,-1.23096005,-3.915524399,-3.205856945,-3.915548554,-2.879416811,2.918685109,1.727534529,-4.007307639,-3.109032253,6.98656299,0.021462367,3.418083153,1.12190909,-1.103596974,-3.64684499,0.338112481,1.255346872,5.259877745,3.392024904,-2.098386399,-0.528521035,3.544138216,-1.465630723,-0.951339235,-4.460778256,-3.461861238,-7.108470869,-1.779804846,1.043018326,5.219310348,1.082344322,-3.10849499,5.872931397,-2.712384401,3.827262184,0.975466194,3.301033027,1.648306454,-5.696068856,-1.226091289,4.545103111,-0.057696401,6.730884176,3.385308529,-0.844965897,-6.825307599,-4.607479849,-8.637133846,-4.000444543,-0.342061711,-5.113959792,2.507633039,-0.025208573,-3.161427984,1.015017505,3.811875011,-6.796529634,-9.075578432,-0.74068132,3.571628663,-5.375872601,-0.900173618,5.491580844,-5.021636938,-2.203213531,1.500472034,-7.937867669,1.647070572,-0.632881227,-2.168057529,3.217432966,-5.16575263,2.787524501,3.100568313,0.791145669,-0.528046517,-7.585061549,4.92932284,-0.055684941,0.809711532,-2.755575432,-1.408303888,6.377621448,-2.169592007,-9.377020186,0.622548464
Random_progesterone_124_0913,-2.704942554,1.928131661,5.423528749,3.140196629,4.647746087,2.348841054,5.23372289,-12.97522741,-2.649632549,0.015199033,-3.43474501,-0.990607599,-0.343180371,6.771994838,-0.956978002,3.077411567,6.014299204,-4.228348669,0.318023147,0.671468666,-4.455926578,6.55538844,-1.699384501,0.04511983,2.274137716,1.035834685,0.093562143,-3.343556786,-0.849648037,-0.550380602,-3.50204413,-2.950253616,-4.055885171,-3.206848619,3.192603736,1.612665259,-4.096398526,-3.219801184,6.770414619,0.342718533,3.005510375,1.767067807,-0.956996329,-3.016604944,-0.30162533,0.626155749,4.930763811,3.260101203,-1.884161773,-0.489540814,3.342726881,-1.130842807,-0.652355852,-4.411846954,-3.57459391,-6.846613556,-2.354230726,1.182894369,4.968011293,0.823770575,-2.846581398,5.616548645,-2.38390675,3.363018137,1.220988991,3.253355237,1.462133694,-5.851696317,-0.657007152,4.102813345,-0.392021082,6.492298936,3.127162658,-0.885090301,-6.740180406,-4.284074745,-9.089600113,-3.999529615,-0.001148008,-5.246488729,2.374254421,0.315843518,-2.686396015,0.743608837,3.509370129,-6.261871569,-8.938720165,-0.461877376,3.227098741,-5.703052938,-1.100829548,5.162862524,-4.83701743,-2.488830347,1.210090745,-8.305946251,1.524960994,-0.021471414,-2.467485725,3.459343035,-4.625480923,3.081671232,2.784885851,0.919671515,-0.754139688,-7.50805327,4.479093884,0.494586237,0.737375968,-2.484184667,-1.643716687,6.107597494,-2.157556826,-9.238095103,0.996580657
Random_progesterone_124_0914,-2.831147941,1.873154448,5.315536711,2.84949049,4.809425922,2.137904304,4.797342616,-12.63014074,-2.654178788,-0.068769925,-3.498587708,-1.014756132,-0.344103444,6.863320896,-1.095040676,3.023143373,6.302405359,-4.259251524,0.540107415,1.009750887,-4.664183295,6.755432915,-1.887186357,0.100950353,2.093760227,1.175822449,0.418661655,-3.609241634,-0.630558419,-0.69089452,-3.852985346,-3.038798666,-3.9224506,-3.011405858,2.876341956,2.050405716,-4.227995137,-3.343704048,6.774433605,0.221689822,3.172295901,1.584102182,-1.064580788,-3.410537182,0.24142848,0.934029103,5.041748973,3.060524293,-1.868442189,-0.793035293,3.490151556,-1.118680931,-0.48232131,-4.203667562,-3.378574299,-7.055695373,-2.012789748,0.91196313,4.781579272,1.1972735,-3.201576649,5.609170321,-2.792746034,3.574790996,1.409880546,3.281932858,1.822650772,-5.745596037,-0.900284591,4.30462569,0.144084514,6.467522951,2.814917338,-0.973965575,-7.045114876,-4.260119098,-9.020660476,-4.043871975,-0.550425267,-5.106110064,2.31868206,0.441256923,-2.968904267,0.881119463,3.660154672,-6.683408746,-9.037912685,-0.604647435,3.3278281,-5.857076915,-1.162322176,5.053940143,-4.97042119,-2.190304615,1.486025804,-8.303449975,1.877853623,-0.23607482,-2.02216162,3.267833641,-4.947119672,2.835522162,2.660244116,0.946597764,-0.780936765,-7.871120737,4.409233777,0.306088194,0.74250673,-2.548794009,-1.889435561,6.030767887,-1.940686628,-9.366504985,1.104759836
Random_progesterone_124_0915,-3.388461639,2.447169169,5.827521822,3.643282836,5.114362258,1.700366113,5.016842183,-12.88710794,-3.15348999,-0.59798545,-4.059416894,-1.43309305,-1.006729472,7.18655515,-1.726900675,3.094551672,6.581718214,-4.753895935,-0.134471415,0.97165226,-4.291776628,7.098554567,-2.265011058,0.296196946,2.441707197,0.830570888,0.607169884,-4.011625762,-0.3573785,-1.474087348,-4.107835949,-3.446554002,-4.118580438,-3.027681264,3.202809349,1.499973179,-4.117839116,-3.053059266,7.248132478,-0.083975698,3.628026223,1.0570822,-1.281679232,-3.841373888,0.431053356,1.240492644,5.377862073,3.660561853,-2.167568469,-0.351672515,3.577468523,-1.849879586,-1.0615648,-4.436984733,-3.869044938,-7.071221124,-1.890121285,1.331618939,5.262099953,1.331431027,-3.363487144,6.193222264,-2.863615354,4.048806693,0.72322774,3.614029877,1.281563452,-6.059073306,-1.233092637,4.788407466,-0.148962369,6.949906809,3.436680961,-1.12278496,-6.580008326,-4.84247768,-8.852746102,-3.808657192,-0.706365625,-5.117113302,2.913719209,0.071210883,-3.006231707,1.073008584,3.983512867,-6.671960029,-9.291863364,-1.083572944,3.693355397,-5.513466522,-0.788764903,5.357703232,-4.667010479,-1.912773739,1.655604765,-8.284024755,1.952787317,-0.702726826,-2.266904077,3.508723954,-5.370997264,3.182761386,3.18062136,0.448513963,-0.928869096,-7.606499093,4.898574896,0.080282733,0.787762499,-2.718880574,-1.491761421,6.626192373,-2.27834837,-9.531180026,0.715131427
Random_progesterone_124_0916,-3.314157341,2.47166598,5.795151299,3.503086017,4.88470471,2.0648235,5.355102135,-13.03686468,-2.851827364,-0.422498624,-3.707000874,-1.426161439,-0.724766773,6.940581318,-1.501648251,3.48316218,6.493207474,-4.648314448,0.110081005,1.287227827,-3.981000549,6.980062493,-1.820187628,0.16221455,2.317477925,1.106123465,0.80844942,-3.770128045,-0.574636722,-1.311308836,-3.970927185,-3.095102289,-4.342677703,-2.960742408,3.160168399,1.655644768,-4.270389534,-2.835496292,7.15941634,0.344885334,3.38485862,1.347526006,-1.352219829,-3.440090766,0.30147636,1.347678966,5.149946762,3.414780329,-1.633779535,-0.619953909,3.409903656,-1.542765348,-0.969463511,-4.316278348,-3.63807474,-7.297479742,-2.154478076,1.01444529,5.359723959,1.588957176,-3.211550009,6.090413101,-2.993367008,3.630115288,1.242939118,3.064236462,1.57973448,-5.940531098,-1.417160234,4.605027437,-0.015408935,6.617872472,3.175654545,-1.398759008,-6.615591132,-4.270261161,-8.662984403,-4.213576657,-0.42662156,-4.893108983,2.563784906,0.466544887,-2.918232961,1.307607378,3.789243249,-6.876712626,-9.281917018,-0.902297578,3.739709151,-4.961817635,-1.134066665,5.504217119,-5.053684784,-2.043434288,1.687401977,-8.298577742,1.651791353,-0.334094813,-2.247150269,3.462290285,-5.165298589,2.804753775,3.100993016,0.80498206,-0.315369342,-7.811371616,4.629474487,0.269151765,0.853923834,-2.912278817,-1.611884388,6.284433159,-1.999843508,-9.867231487,1.088411725
Random_progesterone_124_0917,-3.255985313,2.170149813,5.53701475,3.085643115,4.905571097,1.952876778,4.883023457,-12.75824512,-2.891027346,-0.242628884,-3.622369929,-1.269203486,-0.613519015,6.922589616,-1.237235622,3.144162314,6.094603363,-4.778084242,0.239525767,1.142548413,-4.185845107,6.815450524,-1.947304552,0.048764237,2.130700994,1.349623383,0.663492471,-3.739365252,-0.279924725,-1.150069741,-3.93751683,-3.087104726,-3.819668887,-2.984345974,3.015013939,1.708142529,-4.239199908,-3.074339011,7.01628908,0.148516556,3.196484314,1.317369344,-1.347540088,-3.669715312,0.230537247,1.317907069,5.241322461,3.327771829,-1.946322067,-0.828496218,3.534965938,-1.340674724,-0.771541868,-4.47065795,-3.34179687,-7.148441652,-2.113156447,0.903011007,5.018167625,1.202843102,-3.368963765,5.778696841,-2.997485312,3.591563694,1.222136309,3.265722821,1.664251051,-5.690917417,-1.108647028,4.35394875,0.365060092,6.522427792,3.201792748,-1.240715102,-6.869699608,-4.195951182,-8.737071457,-4.186579539,-0.612215944,-5.240337019,2.436787131,0.368712574,-3.017084687,0.845923318,3.742142281,-6.626702827,-8.945433457,-0.853942244,3.532694068,-5.327099074,-1.215953052,5.459164666,-4.831198692,-2.195233426,1.668849667,-8.439386436,1.879682078,-0.454945756,-2.058688016,3.274955814,-5.162978907,2.763233277,2.88635864,0.809901721,-0.693749619,-7.612369001,4.498030452,0.304957281,0.563599327,-2.697219295,-1.564248303,6.271479521,-2.129737516,-9.727123377,0.834558471
Random_progesterone_124_0918,-3.045907382,2.219423724,5.574260019,3.099364889,5.025554566,2.18630715,4.963576775,-12.70040163,-2.752964196,0.01231207,-3.54720685,-1.044268731,-0.529212853,6.895369582,-1.220726361,3.155306406,6.278175155,-4.640746004,0.337704838,0.905640988,-5.217933544,6.753803037,-1.833477128,0.016091889,2.331528714,1.145049121,0.490936573,-3.535309724,-0.686746266,-0.933082447,-3.882774237,-2.919827298,-4.200635037,-2.996146718,2.952765381,1.941218549,-4.105248265,-3.321910862,6.874601593,0.0167853,3.262387541,1.393910306,-1.371726075,-3.468905069,0.004782074,1.060123873,5.064945706,3.140677094,-2.130772408,-0.58186095,3.496739604,-1.150156163,-0.590891096,-4.472395152,-3.670879956,-7.284294222,-2.141168487,1.034195389,4.95149007,0.981737577,-3.199766041,5.875436525,-2.827175226,3.762199404,0.986206706,3.153194913,1.429979913,-5.881230395,-1.18933475,4.475134624,-0.449703095,6.505700634,3.116345624,-1.118123821,-6.761507959,-4.585691744,-9.074327278,-3.971976034,-0.295848421,-5.343337298,2.390663621,0.239797966,-2.8930554,0.804774662,3.579177137,-6.492116758,-9.04690672,-0.828296368,3.530115421,-5.683031565,-1.030475759,5.300914151,-5.258097427,-2.504796254,1.326649221,-8.280638073,1.849564545,-0.431709076,-2.453317199,3.391441531,-5.092527507,2.773093376,2.939507327,0.992324735,-0.969709116,-7.469115227,4.617056041,0.203049156,0.923503361,-2.79805695,-1.573276157,6.096062482,-1.829728805,-9.598447296,0.770017855
Random_progesterone_124_0919,-3.542897215,2.214695398,5.43570982,3.128188007,4.599733835,2.180649817,4.876089497,-12.78706248,-2.865839858,0.059048276,-3.354785747,-0.875451475,-0.382479104,6.814213666,-1.189920743,2.799348348,6.229296394,-4.416270076,0.490340537,0.794908107,-4.370591204,6.715912812,-1.735989383,-0.092138794,2.129349181,1.08406441,0.236975412,-3.447571239,-0.766100616,-0.840615317,-3.635808541,-2.808003904,-3.945074683,-2.778274553,3.096776247,1.741582606,-4.021232322,-2.91378928,6.841809532,0.057411827,3.106456788,1.413109497,-0.799014815,-3.221885865,0.19297119,0.957156952,4.958253003,3.294570682,-1.934932738,-0.64591431,3.314755659,-1.061738471,-0.598733465,-4.37818259,-3.71731695,-6.919861882,-2.621233677,1.131286037,4.799721013,1.088369022,-3.008029115,5.737643499,-2.719864133,3.574744066,1.010308945,3.475364239,1.568497315,-6.251083497,-0.830209319,4.249900597,-0.248476828,6.493794998,3.195850055,-1.347161998,-6.735936825,-4.021612157,-9.033158977,-3.877610846,-0.528481563,-5.010152459,2.39536372,0.200095266,-2.931900384,0.69893493,3.468905533,-6.256185727,-9.21712722,-0.89195632,3.47214723,-5.763194832,-1.271547754,5.046876568,-4.682325183,-2.345003983,1.276427759,-8.416418877,1.66684105,-0.300816042,-2.391138548,3.353099832,-5.000159604,2.957473693,2.853768057,0.788944109,-0.883966374,-7.566228764,4.510458101,0.375374665,0.804391287,-2.407565608,-1.446781058,6.164046976,-1.96535018,-9.460801791,0.689454454
Random_progesterone_124_0920,-2.918048619,2.10254087,5.519898967,2.964317159,4.5695767,1.958462316,5.207601345,-12.84083527,-2.597591447,-0.183910921,-3.803624626,-1.214048892,-0.799973748,6.820231785,-1.389776322,3.202505018,6.12333613,-4.629973121,0.327592625,0.980994405,-4.113425785,6.60169141,-2.022370188,0.053046928,2.134976003,1.28956726,0.570944432,-3.786666447,-0.399678277,-1.127998257,-3.808419575,-3.106692079,-3.879951869,-2.678957768,3.079703156,1.782839308,-4.151994466,-3.123858756,6.884103877,0.285598518,3.139691126,1.286063255,-1.031041108,-3.403682524,-0.04685977,1.024431284,4.776868146,3.199368429,-1.636440229,-0.787028825,3.487272258,-1.364643351,-0.787172917,-4.127357423,-3.40313226,-7.025285483,-2.123768671,1.027890018,4.847794157,1.374395375,-2.967779131,5.579971285,-3.052110559,3.409368755,1.107397213,3.269792463,1.649911557,-5.57708714,-1.155418099,4.172339965,-0.159219068,6.460180857,2.966573374,-0.7725963,-6.526337075,-4.241864965,-8.721619828,-4.031077764,-0.404502026,-4.888010455,2.238817029,0.015841324,-3.322022688,1.013519113,3.587877871,-6.711438851,-9.014697274,-0.679985276,3.358741247,-5.349665352,-1.164377289,5.314096765,-4.759118228,-1.782138589,1.489305281,-7.941740632,1.663518163,-0.335111424,-2.28951448,3.411971552,-4.903467118,3.140460249,2.624990836,0.80108876,-0.291243548,-7.58061364,4.610302942,0.066153084,0.699551852,-2.531155555,-1.632982378,6.037901173,-2.076565971,-9.41946409,0.759018771
Random_progesterone_124_0921,-2.677598409,1.803708174,5.099793343,2.727771107,4.793344785,1.9626373,4.807273682,-12.57773251,-2.509129223,-0.108909415,-3.395230926,-0.844522188,-0.307086044,6.348153598,-1.177209493,3.228056618,5.835246866,-4.405806238,0.551584462,0.875176103,-4.081235971,6.58512892,-1.903071507,-0.026588778,1.876200329,1.619767702,0.386102635,-3.563092893,-0.673429554,-0.727172161,-3.736620676,-2.995914224,-3.753861198,-2.86558929,2.792251098,2.114956426,-4.316409008,-3.145762413,6.732564342,0.287618389,3.068496077,1.359487318,-1.116422597,-3.245995612,-0.336629713,0.743968659,4.818852931,3.017698424,-1.669831396,-0.947165487,3.241533032,-1.049502957,-0.484381721,-4.267313394,-3.185719911,-6.939836104,-2.173013436,0.726039762,4.669947364,1.163369463,-3.00015145,5.531549925,-2.776069517,3.410309992,1.224824667,2.887384136,1.963090113,-5.322523236,-1.334740846,4.073919256,0.070515813,6.225174955,3.045051696,-0.787812924,-6.744390193,-4.19605924,-8.666992286,-3.904873514,-0.30375663,-5.041383442,1.9665349,0.278846645,-2.98070068,0.583419542,3.332531556,-6.441238514,-8.625218011,-0.283534675,3.171166183,-5.532465828,-1.435985078,5.031200723,-5.105179565,-2.511636731,1.140529342,-8.357706894,1.633439956,-0.228349264,-2.319452453,3.0992557,-4.872720624,2.466345382,2.564067287,0.840251962,-0.498666029,-7.63154068,4.312937339,0.311434078,0.764772432,-2.336600327,-1.931408529,5.891310301,-1.648556547,-9.268097027,0.602955279
Random_progesterone_124_0922,-3.19768312,2.217070713,5.502834831,3.385265291,4.670805854,2.11409459,5.162790886,-12.58984049,-2.7645555,-0.54582171,-3.693090575,-1.375460244,-0.827280411,6.72646356,-1.507155105,2.689143436,6.436107717,-4.470480579,0.129645578,0.541760541,-4.295371537,6.725465272,-2.110564351,-0.130645922,2.576749294,0.956987609,0.227882257,-3.890939022,-0.819192342,-1.112189411,-3.724026188,-3.159464212,-4.135775261,-2.815370334,3.349832712,1.359518811,-3.929267769,-2.708604207,6.98867722,0.110972965,3.469243023,1.249719188,-1.313091887,-3.574070718,0.214407909,1.123051475,5.062090453,3.553741037,-2.019082993,-0.206471331,3.418942421,-1.353284761,-0.815064889,-4.426241785,-3.866432091,-7.234476107,-1.943431754,1.339443119,5.207066523,0.93154862,-2.886350813,5.991326953,-2.604401384,3.735462873,0.91837171,3.465342698,1.216240896,-5.722276879,-0.934665398,4.33700819,-0.388696202,6.716698783,3.326232748,-0.922764532,-6.509544328,-4.523573317,-8.814261275,-3.717345992,-0.293989912,-4.875177064,2.815151899,0.109228449,-2.802151815,0.978282599,3.958757355,-6.553220323,-9.173698447,-1.015313026,3.605319782,-5.292918751,-0.801977585,5.101815134,-4.817747955,-2.193731687,1.182505856,-8.29734013,1.441347286,-0.302793264,-2.495851901,3.57185579,-4.83682228,3.03622221,3.120294083,0.719973559,-0.644247012,-7.278848881,5.03557108,0.347595727,0.774355265,-2.999288099,-1.477895403,6.482782331,-1.87161453,-9.401389439,0.912004273
Random_progesterone_124_0923,-2.980213065,2.071518746,5.623723223,3.205693335,4.862470195,1.820180765,5.199290893,-12.76924873,-2.670470487,-0.503088624,-3.979783345,-1.314822054,-0.785459749,6.805102403,-1.751598494,3.047654487,6.280748304,-4.512092961,-0.043223082,1.067668657,-4.088525717,6.751312561,-2.203801363,0.019411273,2.607857006,1.102396062,0.486398651,-3.882977609,-0.51831736,-1.17575341,-3.896491274,-3.304429723,-4.233118299,-2.77379138,3.059462676,1.59377829,-3.972054918,-3.004754564,6.887505997,0.009714532,3.464305152,1.128094338,-1.167254186,-3.62993413,0.241397921,1.232668522,5.099051992,3.310497708,-1.887096157,-0.222249399,3.699224104,-1.58175154,-0.890641853,-4.398602788,-3.806357439,-6.931014973,-1.926080219,1.124568644,5.081345956,1.214884388,-3.084825039,5.935621871,-2.696061977,3.661345355,0.879616864,3.352772386,1.260664656,-5.709039597,-1.266976093,4.453569561,-0.171960229,6.490851356,3.266997208,-0.749667941,-6.596429806,-4.475110382,-8.743627283,-3.678538459,-0.456852446,-4.94487463,2.392211314,-0.22777598,-3.134072665,0.757391587,3.560879342,-6.633333271,-9.186208299,-0.870520487,3.568937794,-5.707351704,-1.082869246,5.345523069,-4.762175906,-2.022553947,1.517163278,-8.21655651,1.807376827,-0.559062357,-2.306358613,3.366449477,-5.192642437,2.79060359,2.867150264,0.575010502,-0.533924959,-7.232207814,4.691157839,-0.041307885,0.731206458,-2.757866649,-1.414218129,6.310753183,-1.690142849,-9.497042222,0.501649077
Random_progesterone_124_0924,-3.091087363,2.032789787,5.213350213,3.150359987,4.742638021,2.160093651,5.306722409,-12.83029681,-2.245370515,-0.283110598,-3.632334922,-1.29102786,-0.599823608,6.401840853,-1.48512793,2.806982669,6.329468778,-4.311479568,0.055239396,0.472753275,-4.452006643,6.689717889,-2.228235541,-0.028064438,2.461884153,0.921470041,0.218324246,-3.835622779,-0.790724868,-1.057482119,-3.672723818,-3.179543424,-4.202905791,-3.030428751,3.027186046,1.599514178,-3.867823661,-2.802422118,6.713602377,-0.050371706,3.353785817,1.035106381,-1.250926842,-3.341557944,0.077169343,1.136240013,4.963176382,3.414354362,-1.562095741,-0.472674836,3.095877089,-1.354817054,-0.841838774,-4.384738234,-3.680673207,-6.833388714,-2.136857636,0.978672626,5.020273902,1.224714026,-2.863257489,5.795813704,-2.320613906,3.613299102,0.942170252,3.372824225,1.409764655,-5.537448704,-1.247584296,4.129042526,-0.117556766,6.527773731,3.40212729,-0.586399882,-6.40011959,-4.373362451,-8.651534943,-3.479961443,-0.120326857,-4.865179274,2.690478348,-0.001977844,-2.783252403,0.846289468,3.396403403,-6.182303043,-9.163913583,-0.699493381,3.427560913,-5.5691414,-0.713469496,4.827051143,-5.005817847,-2.413188002,1.165668064,-8.146682722,1.271722842,-0.330896394,-2.309953029,3.241150583,-4.773896572,2.797493758,2.983423169,0.767074177,-0.634741227,-7.52125834,4.887831897,0.170290862,1.216664772,-2.715854344,-1.765067638,6.417377027,-1.986137253,-9.199277545,0.779132403
Random_progesterone_124_0925,-3.288979695,2.508997278,5.853837713,3.451569229,5.098792154,1.768938655,4.930197724,-12.84218759,-3.051097411,-0.647515815,-3.960283472,-1.517238011,-1.000422408,7.316050036,-1.721494366,3.192444668,6.333682507,-4.654463898,-0.148650268,0.967709091,-3.999877719,7.235887171,-2.4316065,0.189228711,2.492085178,0.898121899,0.499496976,-4.043172297,-0.565264464,-1.36674958,-4.04532075,-3.374315876,-4.155229452,-2.821380445,3.092630271,1.313719127,-4.253795812,-2.964211519,7.230431298,-0.142758508,3.674212019,1.058502632,-1.32373928,-3.681412636,0.34072023,1.018737532,5.355781234,3.597396399,-2.117070484,-0.379012625,3.701067202,-1.655976683,-1.061469967,-4.642516282,-3.992649205,-7.257657736,-2.030025412,1.134027613,5.496632302,1.205734266,-3.372459593,6.134063216,-2.960679906,4.101910174,0.838461248,3.436931455,1.173712267,-5.848922964,-1.218544374,4.665701492,-0.16001968,6.77254737,3.55694797,-1.000667668,-6.879253746,-4.626981151,-8.570743242,-3.9063385,-0.481563856,-4.903997214,2.778598682,-0.123898606,-3.309061565,1.073848243,4.231721577,-6.818457056,-9.209982886,-1.12392356,3.844009841,-5.342410072,-0.709003067,5.309303628,-4.830995099,-2.1369079,1.564080207,-8.36310432,1.734144411,-0.813525565,-2.298966779,3.438796831,-5.092050386,2.978567846,3.25142247,0.47771073,-0.829222427,-7.495212191,4.953369729,-0.054500854,1.07679247,-2.854134044,-1.358720473,6.653936782,-2.189625802,-9.663458749,0.763585833
Random_progesterone_124_0926,-2.990755459,2.078308462,5.447277583,3.19389707,4.697383282,2.205124866,5.167810015,-12.60883386,-2.655984277,-0.277780574,-3.527056229,-1.3567023,-0.487868646,6.812754533,-1.460610905,2.915963786,6.237833049,-4.387500684,0.188729599,0.648285151,-4.520924367,6.698597815,-1.884859872,-0.121544051,2.4067553,1.023618079,0.156763038,-3.472167657,-0.540720809,-0.88832484,-3.697046836,-3.040123467,-4.142068687,-3.156436881,3.333938564,1.747762777,-4.06224805,-3.08682818,6.873218806,0.066237374,3.316237215,1.57441055,-1.230576174,-3.317417776,0.092356615,1.008157072,4.989208441,3.110277766,-1.758983821,-0.524898023,3.287840049,-1.318604899,-0.764880428,-4.397857351,-3.732075521,-7.192902362,-1.99430815,1.323599274,4.956651683,1.049932099,-3.107016947,5.810899249,-2.64749272,3.544132494,1.112689737,3.563628604,1.414310067,-6.010313148,-1.034131915,4.271353656,-0.193883127,6.423918315,3.201900357,-1.17071162,-6.432772784,-4.650203678,-9.012789126,-3.776546322,-0.505846859,-5.00185965,2.573265586,0.381474053,-2.773434812,0.797822308,3.796633056,-6.469115698,-9.08141157,-0.765166178,3.431827194,-5.247433706,-1.011862877,5.202527986,-4.964971306,-2.442655185,1.08868674,-8.696531184,1.397043225,-0.320245014,-2.563639246,3.648692821,-4.822297692,3.227339938,2.744130394,0.762182452,-0.545839946,-7.496624497,4.700322835,0.429119541,0.735056989,-2.524130395,-1.668933246,6.275722595,-2.080195911,-9.370563191,0.999371008
Random_progesterone_124_0927,-3.14423302,2.147713858,5.424470491,2.949132812,4.867773451,1.796982353,4.908250453,-12.37374843,-2.817363529,-0.106245219,-3.700781672,-0.906959923,-0.413056134,6.858060607,-1.37998024,3.238871447,6.043465446,-4.695968214,0.261967627,1.069685087,-3.764214071,6.74979013,-1.930481998,0.36087125,2.074717072,1.448791436,0.823675359,-3.837470742,-0.300421376,-1.042230219,-3.814954424,-2.947143098,-3.382148898,-2.363277115,2.819130487,1.67786458,-4.078067605,-3.489821549,6.680766797,-0.00839791,3.145509414,1.17434156,-1.342983995,-3.671866376,0.102431094,0.789547821,5.094310396,3.119678279,-1.879189469,-0.760777879,3.764273304,-1.40416979,-0.553901283,-4.396243587,-3.013282825,-6.868588257,-1.699720586,0.929715304,4.976819173,1.2883388,-3.119957112,5.787182613,-3.164961613,3.639769247,1.19722363,3.090285648,1.806839969,-5.112453167,-1.081241323,4.431758427,0.15064229,6.492698319,3.276710267,-1.204708028,-6.76580092,-4.184309247,-8.58360932,-3.783190171,-0.415766871,-4.956772691,2.104059229,0.228319534,-3.195863505,0.864282513,3.619973852,-6.641356305,-8.546526491,-0.509539013,3.638762593,-5.654317283,-1.351395787,5.246217115,-4.551916926,-2.210756072,1.642894133,-8.066796349,2.078915735,-0.386049854,-1.534585616,3.186517276,-5.150824604,2.542212916,2.711452446,0.545666307,-0.608587964,-7.370268616,4.402272011,0.118960107,1.232885664,-2.119024874,-1.53209985,5.926337069,-1.956712977,-9.731375159,0.604337617
